"","preVar","y.1","y.2","y.3","y.4"
"1",-0.286523690902493,-1.45072286753036,-1.95784813777487,-6.68101400847184,-2.39457680015485
"2",-0.27047866609356,1.28403312020872,-2.82993247341591,-12.5041304163242,-3.06097272715028
"3",-0.254433641284627,-0.0351781345312905,-3.52029254023479,-11.5372095188735,-2.42660273933321
"4",-0.238388616475694,0.0141310235729081,-7.6054696721332,-14.4970255565798,-1.4276045504144
"5",-0.222343591666761,1.85721578551929,-2.76140398262584,-14.678678779787,-2.07284007504332
"6",-0.206298566857827,1.85721578551929,-1.20878883403473,-14.678678779787,-1.933369863158
"7",-0.190253542048894,-1.18624039847712,0.496946583845945,-14.678678779787,-0.89342098940862
"8",-0.174208517239961,-0.991015256382107,-0.47184070355736,-14.678678779787,-0.412345582292838
"9",-0.158163492431028,-1.83521639763674,-1.22974468067729,-14.678678779787,1.47722251163519
"10",-0.142118467622095,0.886206330263116,-3.46671050856759,-14.678678779787,-0.597196366610807
"11",-0.126073442813162,1.17312702153561,-3.60452019606145,-14.678678779787,-0.572666868847974
"12",-0.110028418004229,1.98503682663529,-4.26932581360729,-14.678678779787,-0.572666868847974
"13",-0.0939833931952958,2.29664765512326,-4.61179638738855,-14.678678779787,-0.598847012530683
"14",-0.0779383683863627,2.08717432970721,-4.65656159997258,-14.678678779787,-0.183274919204044
"15",-0.0618933435774296,2.08717432970721,-4.65656159997258,-14.678678779787,-0.183274919204044
"16",-0.0458483187684965,2.08717432970721,-4.65656159997258,-14.678678779787,-0.183274919204044
"17",-0.0298032939595634,2.08717432970721,-4.65656159997258,-14.678678779787,-0.183274919204044
"18",-0.0137582691506303,2.08717432970721,-4.65656159997258,-14.678678779787,-0.178211433828664
"19",0.00228675565830283,2.08717432970721,-4.65656159997258,-14.678678779787,-0.178211433828664
"20",0.0183317804672359,1.82822914440894,-4.93166289928782,-14.678678779787,0.152933994247295
"21",0.034376805276169,1.18482195690815,-4.93166289928782,-14.678678779787,1.57207597847456
"22",0.0504218300851021,1.22172673398467,-5.19806000344771,-14.678678779787,1.57207597847456
"23",0.0664668548940352,1.22172673398467,-5.19806000344771,-14.678678779787,1.57207597847456
"24",0.0825118797029683,1.22172673398467,-5.19806000344771,-14.678678779787,1.57207597847456
"25",0.0985569045119014,1.22172673398467,-5.19806000344771,-14.678678779787,1.57207597847456
"26",0.114601929320834,1.22172673398467,-5.19806000344771,-14.678678779787,1.57207597847456
"27",0.130646954129768,1.81857291900372,-5.19806000344771,-14.678678779787,1.35886176028316
"28",0.146691978938701,2.13497249642367,-5.19806000344771,-14.678678779787,1.04175657796375
"29",0.162737003747634,2.31047440581536,-5.19806000344771,-14.678678779787,1.04175657796375
"30",0.178782028556567,1.65648653536629,-5.19806000344771,-14.678678779787,1.67767061637014
"31",0.1948270533655,1.65648653536629,-5.19806000344771,-14.678678779787,1.67767061637014
"32",0.210872078174433,1.65648653536629,-5.19806000344771,-14.678678779787,1.61842657715614
"33",0.226917102983366,1.65648653536629,-5.19806000344771,-14.678678779787,1.61842657715614
"34",0.242962127792299,1.65648653536629,-5.19806000344771,-14.678678779787,1.61842657715614
"35",0.259007152601232,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"36",0.275052177410165,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"37",0.291097202219099,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"38",0.307142227028032,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"39",0.323187251836965,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"40",0.339232276645898,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"41",0.355277301454831,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"42",0.371322326263764,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"43",0.387367351072697,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"44",0.40341237588163,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"45",0.419457400690563,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
