"","MAT.C.wc","y"
"1",2.47500014305115,5.51335928216104
"2",2.73930990334713,5.71203619720109
"3",3.00361966364312,5.71203619720109
"4",3.2679294239391,5.71203619720109
"5",3.53223918423508,5.6272356623652
"6",3.79654894453107,5.67723223026806
"7",4.06085870482705,5.67723223026806
"8",4.32516846512303,5.67723223026806
"9",4.58947822541902,5.67723223026806
"10",4.853787985715,5.67723223026806
"11",5.11809774601098,5.67723223026806
"12",5.38240750630697,5.67723223026806
"13",5.64671726660295,5.82322157479704
"14",5.91102702689893,5.85865023654306
"15",6.17533678719492,5.85865023654306
"16",6.4396465474909,5.85865023654306
"17",6.70395630778688,5.85865023654306
"18",6.96826606808287,5.70883015386013
"19",7.23257582837885,5.70883015386013
"20",7.49688558867483,5.34247301429495
"21",7.76119534897082,5.26684667339573
"22",8.0255051092668,5.26684667339573
"23",8.28981486956278,5.23811976104069
"24",8.55412462985877,5.23811976104069
"25",8.81843439015475,5.23811976104069
"26",9.08274415045073,5.205727031746
"27",9.34705391074672,5.205727031746
"28",9.6113636710427,5.205727031746
"29",9.87567343133868,5.64720676083114
"30",10.1399831916347,5.72421135430113
"31",10.4042929519306,5.72421135430113
"32",10.6686027122266,5.72421135430113
"33",10.9329124725226,5.69647583182247
"34",11.1972222328186,5.69647583182247
"35",11.4615319931146,5.72221058858272
"36",11.7258417534106,5.72221058858272
"37",11.9901515137066,5.7298456252808
"38",12.2544612740025,5.69960285118207
"39",12.5187710342985,5.46322964383426
"40",12.7830807945945,5.46322964383426
"41",13.0473905548905,5.57014747446557
"42",13.3117003151865,5.57014747446557
"43",13.5760100754825,5.57014747446557
"44",13.8403198357784,5.3304956116056
"45",14.1046295960744,5.3304956116056
"46",14.3689393563704,4.8910240567285
"47",14.6332491166664,4.87775643562779
"48",14.8975588769624,4.89122748270145
"49",15.1618686372584,4.89122748270145
"50",15.4261783975543,4.91868014103305
"51",15.6904881578503,4.97495072502642
"52",15.9547979181463,4.23922956647287
"53",16.2191076784423,4.66057371949239
"54",16.4834174387383,4.87800874869972
"55",16.7477271990343,4.87800874869972
"56",17.0120369593302,4.83990871278021
"57",17.2763467196262,4.93187726459527
"58",17.5406564799222,5.15324644859201
"59",17.8049662402182,4.74362785992556
"60",18.0692760005142,4.87178198210774
"61",18.3335857608102,4.97094789822441
"62",18.5978955211061,4.9443769446211
"63",18.8622052814021,5.158648704965
"64",19.1265150416981,5.158648704965
"65",19.3908248019941,5.158648704965
"66",19.6551345622901,5.74778087470104
"67",19.9194443225861,5.74778087470104
"68",20.183754082882,5.74778087470104
"69",20.448063843178,5.74778087470104
"70",20.712373603474,5.74778087470104
"71",20.97668336377,5.68837856234955
"72",21.240993124066,5.68837856234955
"73",21.505302884362,5.68837856234955
"74",21.7696126446579,5.68837856234955
"75",22.0339224049539,5.68837856234955
"76",22.2982321652499,5.68837856234955
"77",22.5625419255459,5.68837856234955
"78",22.8268516858419,5.68837856234955
"79",23.0911614461379,5.68837856234955
"80",23.3554712064338,5.68837856234955
"81",23.6197809667298,5.68837856234955
"82",23.8840907270258,5.68837856234955
"83",24.1484004873218,5.68837856234955
"84",24.4127102476178,5.68837856234955
"85",24.6770200079138,5.68837856234955
"86",24.9413297682097,5.68837856234955
"87",25.2056395285057,5.68837856234955
"88",25.4699492888017,5.68837856234955
"89",25.7342590490977,5.68837856234955
"90",25.9985688093937,5.68837856234955
"91",26.2628785696897,5.68837856234955
"92",26.5271883299856,5.68837856234955
"93",26.7914980902816,5.68837856234955
"94",27.0558078505776,5.68837856234955
"95",27.3201176108736,5.68837856234955
"96",27.5844273711696,5.68837856234955
"97",27.8487371314656,5.68837856234955
"98",28.1130468917615,5.68837856234955
"99",28.3773566520575,5.68837856234955
"100",28.6416664123535,5.68837856234955
