"","preVar","y"
"1",-0.301199742203057,0.369531109744228
"2",-0.285006474451694,0.369531109744228
"3",-0.26881320670033,0.217555923716998
"4",-0.252619938948967,1.48219415642709
"5",-0.236426671197604,0.726989732382855
"6",-0.220233403446241,0.204236591017605
"7",-0.204040135694878,-0.0326968461299979
"8",-0.187846867943515,0.815743939584921
"9",-0.171653600192152,1.45204941718001
"10",-0.155460332440789,2.14542951470956
"11",-0.139267064689426,2.43983395769329
"12",-0.123073796938063,2.78772905969518
"13",-0.1068805291867,3.16241050252687
"14",-0.0906872614353371,3.19637785512444
"15",-0.0744939936839741,3.27572202530387
"16",-0.0583007259326111,3.27572202530387
"17",-0.0421074581812481,3.27572202530387
"18",-0.025914190429885,3.27572202530387
"19",-0.00972092267852198,3.27572202530387
"20",0.00647234507284106,3.27572202530387
"21",0.0226656128242041,3.27572202530387
"22",0.0388588805755671,3.27572202530387
"23",0.0550521483269301,3.27572202530387
"24",0.0712454160782932,3.27572202530387
"25",0.0874386838296562,3.27572202530387
"26",0.103631951581019,3.27572202530387
"27",0.119825219332382,3.27572202530387
"28",0.136018487083745,3.27572202530387
"29",0.152211754835108,3.27572202530387
"30",0.168405022586471,3.27572202530387
"31",0.184598290337834,3.27572202530387
"32",0.200791558089197,3.27572202530387
"33",0.21698482584056,3.27572202530387
"34",0.233178093591923,3.27572202530387
"35",0.249371361343287,3.27572202530387
"36",0.26556462909465,3.27572202530387
"37",0.281757896846013,3.27572202530387
"38",0.297951164597376,3.27572202530387
"39",0.314144432348739,3.27572202530387
"40",0.330337700100102,3.27572202530387
"41",0.346530967851465,3.27572202530387
"42",0.362724235602828,3.27572202530387
"43",0.378917503354191,3.27572202530387
"44",0.395110771105554,3.27572202530387
"45",0.411304038856917,3.27572202530387
"46",0.42749730660828,3.27572202530387
"47",0.443690574359643,3.27572202530387
"48",0.459883842111006,3.27572202530387
"49",0.476077109862369,3.27572202530387
"50",0.492270377613732,3.27572202530387
"51",0.508463645365095,3.27572202530387
"52",0.524656913116458,3.27572202530387
"53",0.540850180867821,3.27572202530387
"54",0.557043448619184,3.27572202530387
"55",0.573236716370547,3.27572202530387
"56",0.58942998412191,3.27572202530387
"57",0.605623251873273,3.27572202530387
"58",0.621816519624636,3.27572202530387
"59",0.638009787375999,3.27572202530387
"60",0.654203055127362,3.27572202530387
"61",0.670396322878725,3.27572202530387
"62",0.686589590630088,3.27572202530387
"63",0.702782858381451,3.27572202530387
"64",0.718976126132814,3.27572202530387
"65",0.735169393884177,3.27572202530387
"66",0.75136266163554,3.27572202530387
"67",0.767555929386903,3.27572202530387
"68",0.783749197138267,3.27572202530387
"69",0.79994246488963,3.27572202530387
"70",0.816135732640993,3.27572202530387
"71",0.832329000392356,3.27572202530387
"72",0.848522268143719,3.27572202530387
"73",0.864715535895082,3.27572202530387
"74",0.880908803646445,3.27572202530387
"75",0.897102071397808,3.27572202530387
"76",0.913295339149171,3.27572202530387
"77",0.929488606900534,3.27572202530387
"78",0.945681874651897,3.27572202530387
"79",0.96187514240326,3.27572202530387
"80",0.978068410154623,3.27572202530387
"81",0.994261677905986,3.27572202530387
"82",1.01045494565735,3.27572202530387
"83",1.02664821340871,3.27572202530387
"84",1.04284148116008,3.27572202530387
"85",1.05903474891144,3.27572202530387
"86",1.0752280166628,3.27572202530387
"87",1.09142128441416,3.27572202530387
"88",1.10761455216553,3.27572202530387
"89",1.12380781991689,3.27572202530387
"90",1.14000108766825,3.27572202530387
"91",1.15619435541962,3.27572202530387
"92",1.17238762317098,3.27572202530387
"93",1.18858089092234,3.27572202530387
"94",1.20477415867371,3.27572202530387
"95",1.22096742642507,3.27572202530387
"96",1.23716069417643,3.27572202530387
"97",1.25335396192779,3.27572202530387
"98",1.26954722967916,3.27572202530387
"99",1.28574049743052,3.27572202530387
"100",1.30193376518188,3.27572202530387
